Close,Date,High,Low,Open,Volume
66.394997,2019-12-05,66.472504,65.682503,65.947502,74424400.0
67.677498,2019-12-06,67.75,66.824997,66.870003,106075600.0
66.730003,2019-12-09,67.699997,66.227501,67.5,128042400.0
67.120003,2019-12-10,67.51750200000001,66.464996,67.150002,90420400.0
67.692497,2019-12-11,67.775002,67.125,67.202499,78756800.0
67.864998,2019-12-12,68.139999,66.83000200000001,66.945,137310400.0
68.787498,2019-12-13,68.824997,67.73249799999999,67.864998,133587600.0
69.964996,2019-12-16,70.197502,69.245003,69.25,128186000.0
70.102501,2019-12-17,70.442497,69.699997,69.89250200000001,114158400.0
69.934998,2019-12-18,70.474998,69.779999,69.949997,116028400.0
70.004997,2019-12-19,70.29499799999999,69.737503,69.875,98369200.0
69.860001,2019-12-20,70.662498,69.639999,70.557503,275978000.0
71.0,2019-12-23,71.0625,70.092499,70.1325,98572000.0
71.067497,2019-12-24,71.222504,70.730003,71.172501,48478800.0
72.477501,2019-12-26,72.495003,71.175003,71.20500200000001,93121200.0
72.449997,2019-12-27,73.4925,72.029999,72.779999,146266000.0
72.879997,2019-12-30,73.172501,71.305,72.364998,144114400.0
73.412498,2019-12-31,73.41999799999999,72.379997,72.48249799999999,100805600.0
75.087502,2020-01-02,75.150002,73.797501,74.059998,135480400.0
74.35749799999999,2020-01-03,75.144997,74.125,74.287498,146322800.0
74.949997,2020-01-06,74.989998,73.1875,73.447502,118387200.0
74.597504,2020-01-07,75.224998,74.370003,74.959999,108872000.0
75.797501,2020-01-08,76.110001,74.290001,74.290001,132079200.0
77.407501,2020-01-09,77.60749799999999,76.550003,76.809998,170108400.0
77.582497,2020-01-10,78.167503,77.0625,77.650002,140644800.0
79.239998,2020-01-13,79.26750200000001,77.787498,77.910004,121532000.0
78.16999799999999,2020-01-14,79.39250200000001,78.042503,79.175003,161954400.0
77.834999,2020-01-15,78.875,77.387497,77.962502,121923600.0
78.809998,2020-01-16,78.925003,78.022499,78.397499,108829200.0
79.682503,2020-01-17,79.684998,78.75,79.067497,137816400.0
79.14250200000001,2020-01-21,79.754997,79.0,79.297501,110843200.0
79.425003,2020-01-22,79.997498,79.327499,79.644997,101832400.0
79.807503,2020-01-23,79.889999,78.912498,79.480003,104472000.0
79.577499,2020-01-24,80.832497,79.379997,80.0625,146537600.0
77.237503,2020-01-27,77.942497,76.220001,77.514999,161940000.0
79.422501,2020-01-28,79.599998,78.047501,78.150002,162234000.0
81.084999,2020-01-29,81.962502,80.345001,81.112503,216229200.0
80.967499,2020-01-30,81.022499,79.6875,80.135002,126743200.0
77.377502,2020-01-31,80.66999799999999,77.072502,80.23249799999999,199588400.0
77.165001,2020-02-03,78.372498,75.555,76.074997,173985600.0
79.712502,2020-02-04,79.910004,78.407501,78.827499,136616400.0
80.362503,2020-02-05,81.190002,79.737503,80.879997,118826800.0
81.302498,2020-02-06,81.305,80.065002,80.64250200000001,105425600.0
80.0075,2020-02-07,80.849998,79.5,80.592499,117684000.0
80.387497,2020-02-10,80.387497,78.462502,78.54499799999999,109348800.0
79.902496,2020-02-11,80.974998,79.677498,80.900002,94323200.0
81.800003,2020-02-12,81.805,80.3675,80.3675,113730400.0
81.217499,2020-02-13,81.555,80.837502,81.047501,94747600.0
81.237503,2020-02-14,81.495003,80.712502,81.184998,80113600.0
79.75,2020-02-18,79.9375,78.652496,78.839996,152531200.0
80.904999,2020-02-19,81.14250200000001,80.0,80.0,93984000.0
80.074997,2020-02-20,81.162498,79.552498,80.657501,100566000.0
78.262497,2020-02-21,80.112503,77.625,79.654999,129554000.0
74.54499799999999,2020-02-24,76.04499799999999,72.307503,74.315002,222195200.0
72.019997,2020-02-25,75.6325,71.532501,75.237503,230673600.0
73.162498,2020-02-26,74.470001,71.625,71.6325,198054800.0
68.379997,2020-02-27,71.5,68.239998,70.275002,320605600.0
68.339996,2020-02-28,69.602501,64.092499,64.315002,106721200.0
74.702499,2020-03-02,75.360001,69.43,70.57,85349300.0
72.33000200000001,2020-03-03,76.0,71.449997,75.917503,79685100.0
75.684998,2020-03-04,75.849998,73.282501,74.110001,219178400.0
73.230003,2020-03-05,74.887497,72.852501,73.879997,187572800.0
72.2575,2020-03-06,72.70500200000001,70.307503,70.5,226176800.0
66.542503,2020-03-09,69.522499,65.75,65.9375,286744800.0
71.334999,2020-03-10,71.610001,67.342499,69.285004,285290000.0
68.85749799999999,2020-03-11,70.305,67.964996,69.347504,255598800.0
62.057499,2020-03-12,67.5,62.0,63.985001000000004,418474000.0
69.4925,2020-03-13,69.980003,63.237499,66.222504,370732000.0
60.552502000000004,2020-03-16,64.769997,60.0,60.487499,322423600.0
63.215,2020-03-17,64.402496,59.599998,61.877499,324056000.0
61.6675,2020-03-18,62.5,59.279999,59.942501,300233600.0
61.195,2020-03-19,63.209998999999996,60.6525,61.8475,271857200.0
57.310001,2020-03-20,62.9575,57.0,61.794998,401693200.0
56.092499,2020-03-23,57.125,53.1525,57.02,336752800.0
61.720001,2020-03-24,61.922501000000004,58.575001,59.09,287531200.0
61.380001,2020-03-25,64.5625,61.075001,62.6875,303602000.0
64.610001,2020-03-26,64.66999799999999,61.59,61.630001,252087200.0
61.935001,2020-03-27,63.967499,61.762501,63.1875,204216800.0
63.702498999999996,2020-03-30,63.880001,62.349998,62.685001,167976400.0
63.572497999999996,2020-03-31,65.622498,63.0,63.900002,197002000.0
60.227501000000004,2020-04-01,62.18,59.782501,61.625,176218400.0
61.232498,2020-04-02,61.287498,59.224998,60.084998999999996,165934000.0
60.352501000000004,2020-04-03,61.424999,59.7425,60.700001,129880000.0
65.6175,2020-04-06,65.777496,62.345001,62.724998,201820400.0
64.85749799999999,2020-04-07,67.925003,64.75,67.699997,202887200.0
66.51750200000001,2020-04-08,66.842499,65.307503,65.684998,168895200.0
66.997498,2020-04-09,67.51750200000001,66.175003,67.175003,162116400.0
68.3125,2020-04-13,68.425003,66.457497,67.077499,131022800.0
71.762497,2020-04-14,72.0625,69.512497,70.0,194994800.0
71.10749799999999,2020-04-15,71.582497,70.157501,70.599998,131154400.0
71.672501,2020-04-16,72.050003,70.587502,71.845001,157125200.0
70.699997,2020-04-17,71.737503,69.214996,71.172501,215250000.0
69.23249799999999,2020-04-20,70.41999799999999,69.212502,69.487503,130015200.0
67.092499,2020-04-21,69.3125,66.35749799999999,69.07,180991600.0
69.025002,2020-04-22,69.474998,68.050003,68.402496,117057200.0
68.7575,2020-04-23,70.4375,68.717499,68.967499,124814400.0
70.7425,2020-04-24,70.752502,69.25,69.300003,126508800.0
70.792503,2020-04-27,71.135002,69.987503,70.449997,117087600.0
69.644997,2020-04-28,71.457497,69.550003,71.269997,112004800.0
71.932503,2020-04-29,72.417503,70.972504,71.182503,137280800.0
73.449997,2020-04-30,73.6325,72.087502,72.489998,183064000.0
72.26750200000001,2020-05-01,74.75,71.462502,71.5625,240616800.0
73.290001,2020-05-04,73.422501,71.58000200000001,72.292503,133568000.0
74.389999,2020-05-05,75.25,73.614998,73.764999,147751200.0
75.157501,2020-05-06,75.809998,74.717499,75.114998,142333600.0
75.934998,2020-05-07,76.292503,75.4925,75.805,115215200.0
77.532501,2020-05-08,77.587502,76.072502,76.410004,134048000.0
78.752502,2020-05-11,79.262497,76.809998,77.025002,145946400.0
77.852501,2020-05-12,79.922501,77.727501,79.457497,162301200.0
76.912498,2020-05-13,78.987503,75.802498,78.037498,200622400.0
77.385002,2020-05-14,77.447502,75.3825,76.127502,158929200.0
76.927498,2020-05-15,76.974998,75.052498,75.087502,166348400.0
78.739998,2020-05-18,79.125,77.58000200000001,78.292503,135372400.0
78.285004,2020-05-19,79.629997,78.252502,78.7575,101729600.0
79.807503,2020-05-20,79.879997,79.129997,79.16999799999999,111504800.0
79.212502,2020-05-21,80.222504,78.967499,79.665001,102688800.0
79.722504,2020-05-22,79.807503,78.837502,78.942497,81803200.0
79.182503,2020-05-26,81.059998,79.125,80.875,125522000.0
79.527496,2020-05-27,79.677498,78.272499,79.035004,112945200.0
79.5625,2020-05-28,80.860001,78.907501,79.192497,133560800.0
79.485001,2020-05-29,80.287498,79.1175,79.8125,153598000.0
80.462502,2020-06-01,80.587502,79.302498,79.4375,80791200.0
80.834999,2020-06-02,80.860001,79.73249799999999,80.1875,87642800.0
81.279999,2020-06-03,81.550003,80.574997,81.165001,104491200.0
80.58000200000001,2020-06-04,81.404999,80.195,81.097504,87560400.0
82.875,2020-06-05,82.9375,80.807503,80.837502,137250400.0
83.364998,2020-06-08,83.400002,81.83000200000001,82.5625,95654400.0
85.997498,2020-06-09,86.402496,83.002502,83.035004,147712400.0
88.209999,2020-06-10,88.692497,86.522499,86.974998,166651600.0
83.974998,2020-06-11,87.764999,83.870003,87.327499,201662400.0
84.699997,2020-06-12,86.949997,83.555,86.18,200146000.0
85.747498,2020-06-15,86.41999799999999,83.144997,83.3125,138808800.0
88.019997,2020-06-16,88.300003,86.18,87.864998,165428800.0
87.897499,2020-06-17,88.849998,87.772499,88.787498,114406400.0
87.932503,2020-06-18,88.362503,87.305,87.852501,96820400.0
87.43,2020-06-19,89.139999,86.287498,88.660004,264476000.0
89.717499,2020-06-22,89.864998,87.787498,87.834999,135445200.0
91.6325,2020-06-23,93.095001,90.567497,91.0,212155600.0
90.014999,2020-06-24,92.197502,89.629997,91.25,192623200.0
91.209999,2020-06-25,91.25,89.39250200000001,90.175003,137522400.0
88.407501,2020-06-26,91.33000200000001,88.254997,91.102501,205256800.0
90.445,2020-06-29,90.542503,87.82,88.3125,130646000.0
91.199997,2020-06-30,91.495003,90.0,90.019997,140223200.0
91.027496,2020-07-01,91.839996,90.977501,91.279999,110737200.0
91.027496,2020-07-02,92.6175,90.910004,91.962502,114041600.0
93.462502,2020-07-06,93.945,92.467499,92.5,118655600.0
93.172501,2020-07-07,94.654999,93.057503,93.852501,112424400.0
95.342499,2020-07-08,95.375,94.089996,94.18,117092000.0
95.752502,2020-07-09,96.317497,94.672501,96.262497,125642800.0
95.91999799999999,2020-07-10,95.980003,94.70500200000001,95.334999,90257200.0
95.477501,2020-07-13,99.95500200000001,95.2575,97.264999,191649200.0
97.057503,2020-07-14,97.254997,93.877502,94.839996,170989200.0
97.724998,2020-07-15,99.247498,96.489998,98.989998,153198000.0
96.522499,2020-07-16,97.404999,95.904999,96.5625,110577600.0
96.327499,2020-07-17,97.147499,95.839996,96.987503,92186800.0
98.35749799999999,2020-07-20,98.5,96.0625,96.417503,90318000.0
97.0,2020-07-21,99.25,96.7425,99.172501,103646000.0
97.272499,2020-07-22,97.974998,96.602501,96.692497,89001600.0
92.845001,2020-07-23,97.077499,92.010002,96.997498,197004400.0
92.614998,2020-07-24,92.970001,89.144997,90.987503,185438800.0
94.809998,2020-07-27,94.904999,93.480003,93.709999,121214000.0
93.252502,2020-07-28,94.550003,93.247498,94.3675,103625600.0
95.040001,2020-07-29,95.230003,93.712502,93.75,90329200.0
96.190002,2020-07-30,96.297501,93.76750200000001,94.1875,158130000.0
106.260002,2020-07-31,106.415001,100.824997,102.885002,374336800.0
108.9375,2020-08-03,111.637497,107.89250200000001,108.199997,308151200.0
109.665001,2020-08-04,110.790001,108.387497,109.1325,173071600.0
110.0625,2020-08-05,110.39250200000001,108.897499,109.377502,121992000.0
113.902496,2020-08-06,114.412498,109.797501,110.404999,202428800.0
111.112503,2020-08-07,113.675003,110.292503,113.20500200000001,198045600.0
112.727501,2020-08-10,113.775002,110.0,112.599998,212403600.0
109.375,2020-08-11,112.48249799999999,109.10749799999999,111.970001,187902400.0
113.010002,2020-08-12,113.275002,110.297501,110.497498,165944800.0
115.010002,2020-08-13,116.042503,113.927498,114.43,210082000.0
114.907501,2020-08-14,115.0,113.04499799999999,114.83000200000001,165565200.0
114.60749799999999,2020-08-17,116.087502,113.962502,116.0625,119561600.0
115.5625,2020-08-18,116.0,114.0075,114.352501,105633600.0
115.707497,2020-08-19,117.162498,115.610001,115.98249799999999,145538000.0
118.275002,2020-08-20,118.39250200000001,115.73249799999999,115.75,126907200.0
124.370003,2020-08-21,124.8675,119.25,119.262497,338054800.0
125.85749799999999,2020-08-24,128.78500400000001,123.9375,128.697495,345937600.0
124.824997,2020-08-25,125.18,123.052498,124.697502,211495600.0
126.522499,2020-08-26,126.9925,125.082497,126.18,163022400.0
125.010002,2020-08-27,127.485001,123.832497,127.14250200000001,155552400.0
124.807503,2020-08-28,126.442497,124.577499,126.012497,187630000.0
129.03999299999998,2020-08-31,131.0,126.0,127.58000200000001,225702700.0
134.179993,2020-09-01,134.800003,130.529999,132.759995,152470100.0
131.399994,2020-09-02,137.979996,127.0,137.58999599999999,200119000.0
120.879997,2020-09-03,128.83999599999999,120.5,126.910004,254723200.0
120.959999,2020-09-04,123.699997,110.889999,120.07,332607163.0
37145.44922,2019-09-09,37244.07813,36784.46875,36969.48047,25300.0
37270.82031,2019-09-11,37343.46094,37193.57031,37251.03125,36700.0
37104.28125,2019-09-12,37435.14844,37048.67188,37330.46875,27500.0
37384.98828,2019-09-13,37413.5,37000.08984,37175.85938,34300.0
37123.30859,2019-09-16,37302.05859,37028.94141,37204.55859,19900.0
36481.08984,2019-09-17,37169.55859,36419.08984,37169.46094,20500.0
36563.87891,2019-09-18,36712.98828,36465.92188,36621.37891,25400.0
36093.46875,2019-09-19,36613.92969,35987.80078,36613.92969,31700.0
38014.62109,2019-09-20,38378.01953,36085.73828,36214.92188,61000.0
39090.03125,2019-09-23,39441.12109,38674.03906,38844.0,2800.0
39097.14063,2019-09-24,39306.37109,38913.05859,39135.28125,30600.0
38593.51953,2019-09-25,39087.19922,38510.96875,39087.19922,28800.0
38989.73828,2019-09-26,39158.07031,38676.10938,38700.48047,33200.0
38822.57031,2019-09-27,39107.37109,38782.60156,39003.12891,39200.0
38667.32813,2019-09-30,38873.12109,38401.08984,38873.12109,49000.0
38305.41016,2019-10-01,38923.78125,37929.89063,38813.48047,75400.0
38106.87109,2019-10-03,38310.92969,37957.55859,38137.87109,59200.0
37673.30859,2019-10-04,38403.53906,37633.35938,38401.48828,52900.0
37531.98047,2019-10-07,37919.46875,37480.53125,37853.80078,40400.0
38177.94922,2019-10-09,38209.83984,37415.82813,37628.05078,36400.0
37880.39844,2019-10-10,38130.23047,37802.92969,38130.23047,27300.0
38127.07813,2019-10-11,38345.41016,37737.85156,37994.48047,39400.0
38214.46875,2019-10-14,38513.69141,38066.12891,38208.23828,28500.0
38506.08984,2019-10-15,38635.19141,38238.26953,38316.48828,26200.0
38598.98828,2019-10-16,38666.37891,38416.67188,38637.05078,27500.0
39052.05859,2019-10-17,39104.69141,38557.42969,38647.44141,47100.0
39298.37891,2019-10-18,39361.05859,38963.60156,39087.82813,42400.0
38963.83984,2019-10-22,39426.46875,38924.85156,39233.39844,54500.0
39058.82813,2019-10-23,39196.67188,38866.07813,39063.83984,41000.0
39020.39063,2019-10-24,39327.14844,38840.76172,39223.01172,36600.0
39058.05859,2019-10-25,39241.60938,38718.26953,39201.67188,48600.0
,2019-10-27,,,,
39831.83984,2019-10-29,39917.01172,39254.12109,39293.48828,50500.0
40051.87109,2019-10-30,40178.12109,39805.10938,40055.62891,37200.0
40129.05078,2019-10-31,40392.21875,40054.89063,40211.98828,87900.0
40165.03125,2019-11-01,40283.30078,40014.23047,40196.07031,57000.0
40301.96094,2019-11-04,40483.21094,40186.28906,40293.85156,62600.0
40248.23047,2019-11-05,40466.55078,40053.55078,40445.67188,45400.0
40469.78125,2019-11-06,40606.91016,40037.53125,40311.85156,37700.0
40653.73828,2019-11-07,40688.26953,40421.07031,40625.64063,30200.0
40323.60938,2019-11-08,40749.32813,40263.94141,40630.55859,42600.0
40345.07813,2019-11-11,40417.44141,40150.96875,40316.5,29500.0
40116.05859,2019-11-13,40447.17188,40061.23047,40346.42969,37700.0
40286.48047,2019-11-14,40348.60938,40026.98828,40178.92969,27800.0
40356.69141,2019-11-15,40650.05859,40308.08984,40408.19922,25800.0
40284.19141,2019-11-18,40542.39844,40221.96875,40431.07813,28700.0
40469.69922,2019-11-19,40544.12891,40290.21094,40455.35938,39100.0
40651.64063,2019-11-20,40816.37891,40575.96094,40729.80078,32300.0
40575.17188,2019-11-21,40744.85156,40534.12109,40737.30859,21800.0
40359.41016,2019-11-22,40653.17188,40276.82813,40653.17188,21700.0
40889.23047,2019-11-25,40931.71094,40393.89844,40439.66016,28600.0
40821.30078,2019-11-26,41120.28125,40710.19922,41022.85156,32800.0
41020.60938,2019-11-27,41075.76172,40848.69922,40979.39063,32400.0
41130.17188,2019-11-28,41163.78906,40996.07813,41161.53906,30900.0
40793.80859,2019-11-29,41143.21875,40664.17969,41138.26172,46700.0
40802.17188,2019-12-02,41093.98828,40707.62891,41072.94141,39800.0
40675.44922,2019-12-03,40885.03125,40554.03906,40852.60938,33700.0
40850.28906,2019-12-04,40886.87109,40475.82813,40606.01172,44500.0
40779.58984,2019-12-05,41002.41016,40720.17188,40988.14063,33000.0
40445.14844,2019-12-06,40952.12891,40337.53125,40952.12891,33100.0
40487.42969,2019-12-09,40645.62891,40336.55859,40527.23828,32600.0
40239.87891,2019-12-10,40588.80859,40208.69922,40588.80859,31400.0
40412.57031,2019-12-11,40466.12891,40135.37109,40285.19922,55500.0
40581.71094,2019-12-12,40712.64844,40490.69141,40561.33984,41300.0
41009.71094,2019-12-13,41055.80078,40736.69922,40754.82031,27900.0
40938.71875,2019-12-16,41185.03125,40917.92969,41168.85156,21600.0
41352.17188,2019-12-17,41401.64844,41005.17969,41052.35938,19000.0
41558.57031,2019-12-18,41614.76953,41358.46875,41442.75,24300.0
41673.92188,2019-12-19,41719.28906,41456.39844,41571.82031,33300.0
41681.53906,2019-12-20,41809.96094,41636.10938,41746.19922,33600.0
41642.66016,2019-12-23,41701.62109,41474.60938,41548.26172,6200.0
41461.26172,2019-12-24,41702.98047,41423.07031,41684.51172,4400.0
41163.76172,2019-12-26,41543.80078,41132.89063,41543.80078,5600.0
41575.14063,2019-12-27,41611.26953,41264.92188,41297.07813,6100.0
41558.0,2019-12-30,41714.73047,41453.37891,41686.26953,5700.0
41253.73828,2019-12-31,41607.48828,41184.73047,41607.48828,5600.0
,2020-01-01,,,,
41626.64063,2020-01-02,41649.28906,41328.44922,41340.26953,5300.0
41464.60938,2020-01-03,41636.17969,41348.67969,41634.51172,8900.0
40676.62891,2020-01-06,41378.33984,40613.96094,41378.33984,8700.0
40869.46875,2020-01-07,41230.14063,40727.37109,40983.03906,11900.0
40817.73828,2020-01-08,40866.35938,40476.55078,40574.82813,18200.0
41452.35156,2020-01-09,41482.12109,41175.71875,41216.67188,7800.0
41599.71875,2020-01-10,41775.10938,41447.80078,41568.19922,13200.0
41859.69141,2020-01-13,41899.62891,41720.76172,41788.21094,10600.0
41952.62891,2020-01-14,41994.26172,41770.89844,41883.08984,14100.0
41872.73047,2020-01-15,41969.85938,41648.10938,41969.85938,6100.0
41932.55859,2020-01-16,42059.44922,41812.28125,41924.73828,6600.0
41945.37109,2020-01-17,42063.92969,41850.28906,41929.01953,9500.0
41528.91016,2020-01-20,42273.87109,41503.37109,42263.0,7500.0
41323.80859,2020-01-21,41532.58984,41294.30078,41487.57031,8900.0
41115.37891,2020-01-22,41532.28906,41059.03906,41467.12891,7700.0
41386.39844,2020-01-23,41413.96094,41098.91016,41191.5,9900.0
41613.19141,2020-01-24,41697.03125,41275.60156,41377.03906,6600.0
41155.12109,2020-01-27,41516.26953,41122.48047,41510.67969,7000.0
40966.85938,2020-01-28,41333.25,40869.75,41299.67969,9800.0
41198.66016,2020-01-29,41334.85938,41108.19141,41131.57031,7800.0
40913.82031,2020-01-30,41380.14063,40829.91016,41380.14063,6700.0
40723.48828,2020-01-31,41154.48828,40671.01172,41146.55859,11500.0
39872.30859,2020-02-03,40014.89844,39563.07031,39701.01953,10600.0
40789.37891,2020-02-04,40818.94141,40117.46094,40178.73828,15300.0
41142.66016,2020-02-05,41177.0,40703.32031,40921.71094,13900.0
41306.03125,2020-02-06,41405.42969,41113.10938,41209.12891,15000.0
41141.85156,2020-02-07,41394.41016,41073.35938,41394.41016,15300.0
40979.62109,2020-02-10,41172.05859,40798.98047,41166.71875,15200.0
41216.14063,2020-02-11,41444.33984,41179.14063,41183.39063,7700.0
41565.89844,2020-02-12,41671.85938,41330.85156,41330.85156,9600.0
41459.78906,2020-02-13,41709.30078,41338.30859,41707.21094,9100.0
41257.73828,2020-02-14,41702.35938,41183.12891,41510.19141,9800.0
41055.69141,2020-02-17,41420.33984,41030.57813,41324.03906,6900.0
40894.37891,2020-02-18,41042.46094,40610.94922,41042.46094,12300.0
41323.0,2020-02-19,41357.16016,41048.92969,41121.51172,5600.0
41170.12109,2020-02-20,41399.92969,41134.30859,41334.96094,8400.0
40363.23047,2020-02-24,41037.01172,40306.35938,41037.01172,8100.0
40281.19922,2020-02-25,40536.0,40220.58984,40497.71875,7300.0
39888.96094,2020-02-26,40255.39063,39760.39063,40194.89063,9000.0
39745.66016,2020-02-27,39947.80078,39423.26953,39947.80078,9600.0
38297.28906,2020-02-28,39087.46875,38219.96875,39087.46875,12700.0
38144.01953,2020-03-02,39083.17188,37785.98828,38910.94922,13400.0
38623.69922,2020-03-03,38754.23828,38142.30078,38480.89063,10600.0
38409.48047,2020-03-04,38791.69922,37846.10156,38715.71875,15300.0
38470.60938,2020-03-05,38887.80078,38386.67969,38604.25,13500.0
37576.62109,2020-03-06,37747.07031,37011.08984,37613.96094,19000.0
35634.94922,2020-03-09,36950.19922,35109.17969,36950.19922,18800.0
35697.39844,2020-03-11,36021.51172,35261.92188,35468.89844,27900.0
32778.14063,2020-03-12,34472.5,32493.09961,34472.5,25200.0
34103.48047,2020-03-13,34769.48047,29388.9707,31214.13086,32600.0
31390.070310000003,2020-03-16,33103.23828,31276.30078,33103.23828,18100.0
30579.089839999997,2020-03-17,32047.98047,30394.93945,31611.570310000003,21500.0
28869.50977,2020-03-18,31101.76953,28613.05078,30968.839839999997,31300.0
28288.23047,2020-03-19,29370.5293,26714.46094,27773.35938,33200.0
29915.960939999997,2020-03-20,30418.19922,27932.66992,28460.820310000003,32100.0
25981.24023,2020-03-23,27900.83008,25880.83008,27608.80078,21800.0
26674.0293,2020-03-24,27462.86914,25638.90039,27056.23047,24700.0
28535.7793,2020-03-25,28790.18945,26359.91016,26499.81055,141500.0
29946.76953,2020-03-26,30099.910160000003,28566.339839999997,29073.710939999997,35000.0
29815.589839999997,2020-03-27,31126.0293,29346.99023,30747.81055,116900.0
28440.320310000003,2020-03-30,29497.570310000003,28290.99023,29226.55078,23200.0
29468.49023,2020-03-31,29770.88086,28667.35938,29294.93945,26400.0
28265.31055,2020-04-01,29505.98047,28073.429689999997,29505.33008,18000.0
27590.94922,2020-04-03,28639.11914,27500.789060000003,28623.5293,18900.0
30067.210939999997,2020-04-07,30157.65039,28602.31055,28898.35938,21900.0
29893.960939999997,2020-04-08,31227.9707,29602.93945,29701.91992,24700.0
31159.61914,2020-04-09,31225.19922,30420.2207,30571.18945,18800.0
30690.01953,2020-04-13,31195.7207,30474.15039,31195.7207,16100.0
30379.81055,2020-04-15,31568.35938,30222.070310000003,31277.10938,23600.0
30602.60938,2020-04-16,30800.19922,30016.16992,30095.50977,16900.0
31588.7207,2020-04-17,31718.73047,30960.93945,31656.679689999997,22200.0
31648.0,2020-04-20,32056.4707,31490.25977,32056.18945,17200.0
30636.710939999997,2020-04-21,30900.11914,30378.25977,30836.18945,19700.0
